Longitude,Latitude,Trap,Station,Tavg,WetBulb,PrecipTotal,AvgSpeed,Heat,Cool,Tmax,Tmin,DewPoint,ResultSpeed,ResultDir,StnPressure,SeaLevel,Rain,Sunrise,Sunset,WnvPresent,Species_CULEX ERRATICUS,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,Year,Month,Day
-87.655232,41.896282,T049,2.0,74.0,63.0,0.0,6.0,0.0,9.0,85.0,62.0,55.0,4.3,17.0,29.44,30.11,0.0,522.0,1819.0,0,0,1,0,0,0,0,0,2013,09,06
-87.632085,41.921965,T054,2.0,74.0,63.0,0.0,6.0,0.0,9.0,85.0,62.0,55.0,4.3,17.0,29.44,30.11,0.0,522.0,1819.0,0,0,0,0,1,0,0,0,2013,09,06
-87.666014,41.720848,T094,2.0,74.0,63.0,0.0,6.0,0.0,9.0,85.0,62.0,55.0,4.3,17.0,29.44,30.11,0.0,522.0,1819.0,0,0,0,1,0,0,0,0,2013,09,06
-87.666014,41.720848,T094,2.0,74.0,63.0,0.0,6.0,0.0,9.0,85.0,62.0,55.0,4.3,17.0,29.44,30.11,0.0,522.0,1819.0,0,0,1,0,0,0,0,0,2013,09,06
-87.72460799999998,41.662014,T135,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,0,1,0,0,0,0,2007,08,24
-87.676709,41.688324,T086,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,1,0,0,0,0,0,2007,08,24
-87.676709,41.688324,T086,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,0,1,0,0,0,0,2007,08,24
-87.72460799999998,41.662014,T135,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,1,0,0,0,0,0,2007,08,24
-87.60088,41.773215,T073,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,1,0,0,0,0,0,2007,08,24
-87.612922,41.754676,T080,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,0,1,0,0,0,0,2007,08,24
-87.642984,41.803423,T082,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,0,1,0,0,0,0,2007,08,24
-87.642984,41.803423,T082,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,1,0,0,0,0,0,2007,08,24
-87.590773,41.754292,T083,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,1,0,0,0,0,0,2007,08,24
-87.778927,41.776156,T155,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,1,0,0,0,0,0,2007,08,24
-87.68826700000002,41.903002,T160,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,1,0,0,0,0,0,2007,08,24
-87.776385,41.942114,T005,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,0,1,0,0,0,0,2007,08,24
-87.776385,41.942114,T005,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,1,0,0,0,0,0,2007,08,24
-87.70373599999998,41.704336,T095,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,0,1,0,0,0,0,2007,08,24
-87.716277,41.846075,T152,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,1,0,0,0,0,0,2007,08,24
-87.752329,41.918705,T154,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,1,0,0,1,0,0,0,0,2007,08,24
-87.666455,41.9216,T045,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.666455,41.9216,T045,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,0,1,0,0,0,2007,08,24
-87.65449100000002,41.891118,T046,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.65449100000002,41.891118,T046,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,0,1,0,0,0,2007,08,24
-87.65449100000002,41.891118,T046,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.654224,41.867108,T048,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.654224,41.867108,T048,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.655232,41.896282,T049,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.655232,41.896282,T049,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.694259,41.919343,T050,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.694259,41.919343,T050,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.632085,41.921965,T054,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.632085,41.921965,T054,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.64886,41.862292,T091,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.627561,41.869216,T092,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.763416,41.801498,T031,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.763416,41.801498,T031,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.701431,41.906638,T033,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.701431,41.906638,T033,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.64997,41.723195,T089,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.64997,41.723195,T089,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.627561,41.869216,T092,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.72460799999998,41.662014,T135,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,0,1,0,0,0,2007,08,24
-87.76007,41.961743,T141,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.629798,41.878114,T145,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.629798,41.878114,T145,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.689778,41.986921,T028,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,0,0,1,0,0,2007,08,24
-87.64886,41.862292,T091,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.666014,41.720848,T094,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.666014,41.720848,T094,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.677512,41.731922,T096,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.677512,41.731922,T096,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,0,1,0,0,0,2007,08,24
-87.677512,41.731922,T096,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.677512,41.731922,T096,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,0,0,0,0,1,2007,08,24
-87.68776899999997,42.01743,T148,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.69845699999998,41.94983,T019,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.760886,41.907645,T153,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.760886,41.907645,T153,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.69845699999998,41.94983,T019,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.702575,41.958271,T146,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.702575,41.958271,T146,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.667827,41.825902,T157,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.740029,41.772846,T156,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.740029,41.772846,T156,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.728492,41.98480900000001,T027,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.70271600000002,41.74785,T072,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.736812,41.798697,T114,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.736812,41.798697,T114,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.736812,41.798697,T114,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,0,0,0,0,1,2007,08,24
-87.778927,41.776156,T155,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.778927,41.776156,T155,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,0,0,1,0,0,2007,08,24
-87.726549,41.82561,T063,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.726549,41.82561,T063,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.70271600000002,41.74785,T072,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,0,0,0,0,1,2007,08,24
-87.531657,41.717753,T100,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.65535600000003,41.775051,T078,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.65535600000003,41.775051,T078,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.60449799999998,41.644612,T097,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.60449799999998,41.644612,T097,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.55551,41.733643,T099,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.55551,41.733643,T099,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.531657,41.717753,T100,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.62779599999998,41.821582,T081,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.590773,41.754292,T083,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.62779599999998,41.821582,T081,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.700117,41.932094,T147,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.696269,41.868142,T047,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.686763,41.843811,T034,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.686763,41.843811,T034,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.79518,41.921177,T037,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.79518,41.921177,T037,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.79518,41.921177,T037,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,0,0,0,0,1,2007,08,24
-87.694991,41.857402,T043,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.696269,41.868142,T047,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.656913,41.846283,T051,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.648064,41.721474,T085,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.648064,41.721474,T085,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.69629300000003,41.869107,T088,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.69629300000003,41.869107,T088,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.675088,41.719059,T161,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.674677,41.966987,T219,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.785288,41.923738,T013,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.61425799999998,41.725517,T162,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.700117,41.932094,T147,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.675919,42.006858,T150,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.800515,41.916265,T151,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.800515,41.916265,T151,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.716277,41.846075,T152,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.707973,41.682587,T158,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.707973,41.682587,T158,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.61425799999998,41.725517,T162,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.730698,41.948167,T218,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.730698,41.948167,T218,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.69181,41.963976,T220,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.69181,41.963976,T220,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.733974,41.953705,T001,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.785288,41.923738,T013,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.612922,41.754676,T080,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.60088,41.773215,T073,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,0,1,0,0,0,2007,08,24
-87.745602,41.759346,T067,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.678649,41.768388,T069,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.678649,41.768388,T069,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.797894,41.797616,T070,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.77653199999997,41.781416,T071,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.77653199999997,41.781416,T071,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.60088,41.773215,T073,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.66634300000003,41.822536,T074,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,0,1,0,0,0,0,2007,08,24
-87.703047,41.77166,T066,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
-87.66634300000003,41.822536,T074,2.0,75.0,69.0,0.2,7.3,0.0,10.0,81.0,69.0,67.0,5.5,25.0,29.16,29.81,1.0,509.0,1840.0,0,0,1,0,0,0,0,0,2007,08,24
